# lgT[K] lgg[cm/s2] mu lgE[keV] lgI[erg/s/cm2/sr/keV]
# MAGNUS, fatia theta_B = 0 graus; lg I = lg(B_E(T_ef)) + lg w
5.69897 14.3800 0.408283 -0.72366 17.75360
5.69897 14.3800 0.408283 -0.70590 16.95775
5.69897 14.3800 0.408283 -0.68814 17.27525
5.69897 14.3800 0.408283 -0.67038 17.73319
5.69897 14.3800 0.408283 -0.65262 17.89897
5.69897 14.3800 0.408283 -0.63486 17.98427
5.69897 14.3800 0.408283 -0.61710 18.04635
5.69897 14.3800 0.408283 -0.59934 18.09307
5.69897 14.3800 0.408283 -0.58158 18.12661
5.69897 14.3800 0.408283 -0.56382 18.15550
5.69897 14.3800 0.408283 -0.54605 18.17524
5.69897 14.3800 0.408283 -0.52829 18.19124
5.69897 14.3800 0.408283 -0.51053 18.20236
5.69897 14.3800 0.408283 -0.49277 18.20823
5.69897 14.3800 0.408283 -0.47501 18.21198
5.69897 14.3800 0.408283 -0.45725 18.20970
5.69897 14.3800 0.408283 -0.43949 18.20539
5.69897 14.3800 0.408283 -0.42173 18.19709
5.69897 14.3800 0.408283 -0.40397 18.18508
5.69897 14.3800 0.408283 -0.38621 18.17043
5.69897 14.3800 0.408283 -0.36845 18.15145
5.69897 14.3800 0.408283 -0.35069 18.13007
5.69897 14.3800 0.408283 -0.33293 18.10497
5.69897 14.3800 0.408283 -0.31517 18.07690
5.69897 14.3800 0.408283 -0.29741 18.04537
5.69897 14.3800 0.408283 -0.27965 18.01090
5.69897 14.3800 0.408283 -0.26189 17.97259
5.69897 14.3800 0.408283 -0.24413 17.93159
5.69897 14.3800 0.408283 -0.22637 17.88705
5.69897 14.3800 0.408283 -0.20861 17.83829
5.69897 14.3800 0.408283 -0.19085 17.78777
5.69897 14.3800 0.408283 -0.17309 17.73115
5.69897 14.3800 0.408283 -0.15533 17.67413
5.69897 14.3800 0.408283 -0.13757 17.61164
5.69897 14.3800 0.408283 -0.11980 17.54514
5.69897 14.3800 0.408283 -0.10204 17.47723
5.69897 14.3800 0.408283 -0.08428 17.40012
5.69897 14.3800 0.408283 -0.06652 17.32687
5.69897 14.3800 0.408283 -0.04876 17.24410
5.69897 14.3800 0.408283 -0.03100 17.15915
5.69897 14.3800 0.408283 -0.01324 17.07163
5.69897 14.3800 0.408283 0.00452 16.97203
5.69897 14.3800 0.408283 0.02228 16.88125
5.69897 14.3800 0.408283 0.04004 16.77511
5.69897 14.3800 0.408283 0.05780 16.67109
5.69897 14.3800 0.408283 0.07556 16.56096
5.69897 14.3800 0.408283 0.09332 16.43843
5.69897 14.3800 0.408283 0.11108 16.32659
5.69897 14.3800 0.408283 0.12884 16.19295
5.69897 14.3800 0.408283 0.14660 16.06951
5.69897 14.3800 0.408283 0.16436 15.93280
5.69897 14.3800 0.408283 0.18212 15.78625
5.69897 14.3800 0.408283 0.19988 15.64982
5.69897 14.3800 0.408283 0.21764 15.48364
5.69897 14.3800 0.408283 0.23540 15.34094
5.69897 14.3800 0.408283 0.25316 15.17263
5.69897 14.3800 0.408283 0.27092 15.00160
5.69897 14.3800 0.408283 0.28869 14.83582
5.69897 14.3800 0.408283 0.30645 14.63083
5.69897 14.3800 0.408283 0.32421 14.46955
5.69897 14.3800 0.408283 0.34197 14.26326
5.69897 14.3800 0.408283 0.35973 14.06811
5.69897 14.3800 0.408283 0.37749 13.86682
5.69897 14.3800 0.408283 0.39525 13.62160
5.69897 14.3800 0.408283 0.41301 13.43703
5.69897 14.3800 0.408283 0.43077 13.18497
5.69897 14.3800 0.408283 0.44853 12.96692
5.69897 14.3800 0.408283 0.46629 12.72209
5.69897 14.3800 0.408283 0.48405 12.44380
5.69897 14.3800 0.408283 0.50181 12.22185
5.69897 14.3800 0.408283 0.51957 11.91460
5.69897 14.3800 0.408283 0.53733 11.67595
5.69897 14.3800 0.408283 0.55509 11.37751
5.69897 14.3800 0.408283 0.57285 11.06855
5.69897 14.3800 0.408283 0.59061 10.79862
5.69897 14.3800 0.408283 0.60837 10.42461
5.69897 14.3800 0.408283 0.62613 10.16844
5.69897 14.3800 0.408283 0.64389 9.80370
5.69897 14.3800 0.408283 0.66165 8.43910
5.69897 14.3800 0.408283 0.67941 6.56185
5.69897 14.3800 0.408283 0.69718 4.60402
5.69897 14.3800 0.408283 0.71494 2.56225
5.69897 14.3800 0.408283 0.73270 0.43301
5.69897 14.3800 0.408283 0.75046 -1.78732
5.69897 14.3800 0.408283 0.76822 -4.10257
5.69897 14.3800 0.408283 0.78598 -6.51668
5.69897 14.3800 0.408283 0.80374 -9.03378
5.69897 14.3800 0.408283 0.82150 -11.65819
5.69897 14.3800 0.408283 0.83926 -14.39436
5.69897 14.3800 0.408283 0.85702 -17.24698
5.69897 14.3800 0.408283 0.87478 -20.22089
5.69897 14.3800 0.408283 0.89254 -23.32117
5.69897 14.3800 0.408283 0.91030 -26.55309
5.69897 14.3800 0.408283 0.92806 -29.92213
5.69897 14.3800 0.408283 0.94582 -33.43404
5.69897 14.3800 0.408283 0.96358 -37.09476
5.69897 14.3800 0.408283 0.98134 -40.91051
5.69897 14.3800 0.408283 0.99910 -44.88778
5.69897 14.3800 0.408283 1.01686 -49.03329
5.69897 14.3800 0.408283 1.03462 -53.35406
5.69897 14.3800 0.408283 1.05238 -57.85741
5.69897 14.3800 0.408283 1.07014 -62.55100
5.69897 14.3800 0.408283 1.08790 -67.44270
5.69897 14.3800 0.408283 1.10567 -72.54082
5.69897 14.3800 0.408283 1.12343 -77.85400
5.69897 14.3800 0.408283 1.14119 -83.39116
5.69897 14.3800 0.408283 1.15895 -89.16168
5.69897 14.3800 0.408283 1.17671 -95.17530
5.69897 14.3800 0.408283 1.19447 -101.44221
5.69897 14.3800 0.408283 1.21223 -107.97290
5.69897 14.3800 0.408283 1.22999 -114.77842
5.69897 14.3800 0.408283 1.24775 -121.87029
5.69897 14.3800 0.408283 1.26551 -129.26037
5.69897 14.3800 0.408283 1.28327 -136.96116
5.69897 14.3800 0.408283 1.30103 -144.98567
5.69897 14.3800 0.591717 -1.52288 18.22055
5.69897 14.3800 0.591717 -1.50512 18.25034
5.69897 14.3800 0.591717 -1.48736 18.27491
5.69897 14.3800 0.591717 -1.46960 18.29580
5.69897 14.3800 0.591717 -1.45184 18.31507
5.69897 14.3800 0.591717 -1.43408 18.33683
5.69897 14.3800 0.591717 -1.41632 18.37012
5.69897 14.3800 0.591717 -1.39856 18.39649
5.69897 14.3800 0.591717 -1.38080 18.41651
5.69897 14.3800 0.591717 -1.36303 18.44012
5.69897 14.3800 0.591717 -1.34527 18.46398
5.69897 14.3800 0.591717 -1.32751 18.48485
5.69897 14.3800 0.591717 -1.30975 18.50443
5.69897 14.3800 0.591717 -1.29199 18.52234
5.69897 14.3800 0.591717 -1.27423 18.54156
5.69897 14.3800 0.591717 -1.25647 18.56123
5.69897 14.3800 0.591717 -1.23871 18.58176
5.69897 14.3800 0.591717 -1.22095 18.60093
5.69897 14.3800 0.591717 -1.20319 18.61767
5.69897 14.3800 0.591717 -1.18543 18.63363
5.69897 14.3800 0.591717 -1.16767 18.64922
5.69897 14.3800 0.591717 -1.14991 18.66531
5.69897 14.3800 0.591717 -1.13215 18.68010
5.69897 14.3800 0.591717 -1.11439 18.69116
5.69897 14.3800 0.591717 -1.09663 18.70169
5.69897 14.3800 0.591717 -1.07887 18.71188
5.69897 14.3800 0.591717 -1.06111 18.72010
5.69897 14.3800 0.591717 -1.04335 18.72714
5.69897 14.3800 0.591717 -1.02559 18.72968
5.69897 14.3800 0.591717 -1.00783 18.73075
5.69897 14.3800 0.591717 -0.99007 18.73023
5.69897 14.3800 0.591717 -0.97231 18.72695
5.69897 14.3800 0.591717 -0.95454 18.72217
5.69897 14.3800 0.591717 -0.93678 18.71171
5.69897 14.3800 0.591717 -0.91902 18.69806
5.69897 14.3800 0.591717 -0.90126 18.67973
5.69897 14.3800 0.591717 -0.88350 18.65609
5.69897 14.3800 0.591717 -0.86574 18.62832
5.69897 14.3800 0.591717 -0.84798 18.59178
5.69897 14.3800 0.591717 -0.83022 18.54857
5.69897 14.3800 0.591717 -0.81246 18.49499
5.69897 14.3800 0.591717 -0.79470 18.42912
5.69897 14.3800 0.591717 -0.77694 18.34654
5.69897 14.3800 0.591717 -0.75918 18.23860
5.69897 14.3800 0.591717 -0.74142 18.08581
5.69897 14.3800 0.591717 -0.72366 17.81412
5.69897 14.3800 0.591717 -0.70590 17.01861
5.69897 14.3800 0.591717 -0.68814 17.35239
5.69897 14.3800 0.591717 -0.67038 17.78907
5.69897 14.3800 0.591717 -0.65262 17.94672
5.69897 14.3800 0.591717 -0.63486 18.03164
5.69897 14.3800 0.591717 -0.61710 18.09464
5.69897 14.3800 0.591717 -0.59934 18.14306
5.69897 14.3800 0.591717 -0.58158 18.17850
5.69897 14.3800 0.591717 -0.56382 18.20919
5.69897 14.3800 0.591717 -0.54605 18.23055
5.69897 14.3800 0.591717 -0.52829 18.24809
5.69897 14.3800 0.591717 -0.51053 18.26069
5.69897 14.3800 0.591717 -0.49277 18.26799
5.69897 14.3800 0.591717 -0.47501 18.27318
5.69897 14.3800 0.591717 -0.45725 18.27195
5.69897 14.3800 0.591717 -0.43949 18.26868
5.69897 14.3800 0.591717 -0.42173 18.26137
5.69897 14.3800 0.591717 -0.40397 18.25061
5.69897 14.3800 0.591717 -0.38621 18.23743
5.69897 14.3800 0.591717 -0.36845 18.21960
5.69897 14.3800 0.591717 -0.35069 18.19945
5.69897 14.3800 0.591717 -0.33293 18.17564
5.69897 14.3800 0.591717 -0.31517 18.14884
5.69897 14.3800 0.591717 -0.29741 18.11862
5.69897 14.3800 0.591717 -0.27965 18.08549
5.69897 14.3800 0.591717 -0.26189 18.04868
5.69897 14.3800 0.591717 -0.24413 18.00910
5.69897 14.3800 0.591717 -0.22637 17.96607
5.69897 14.3800 0.591717 -0.20861 17.91895
5.69897 14.3800 0.591717 -0.19085 17.87013
5.69897 14.3800 0.591717 -0.17309 17.81554
5.69897 14.3800 0.591717 -0.15533 17.76023
5.69897 14.3800 0.591717 -0.13757 17.69964
5.69897 14.3800 0.591717 -0.11980 17.63509
5.69897 14.3800 0.591717 -0.10204 17.56914
5.69897 14.3800 0.591717 -0.08428 17.49445
5.69897 14.3800 0.591717 -0.06652 17.42318
5.69897 14.3800 0.591717 -0.04876 17.34283
5.69897 14.3800 0.591717 -0.03100 17.26021
5.69897 14.3800 0.591717 -0.01324 17.17504
5.69897 14.3800 0.591717 0.00452 17.07829
5.69897 14.3800 0.591717 0.02228 16.98971
5.69897 14.3800 0.591717 0.04004 16.88646
5.69897 14.3800 0.591717 0.05780 16.78505
5.69897 14.3800 0.591717 0.07556 16.67777
5.69897 14.3800 0.591717 0.09332 16.55849
5.69897 14.3800 0.591717 0.11108 16.44927
5.69897 14.3800 0.591717 0.12884 16.31920
5.69897 14.3800 0.591717 0.14660 16.19861
5.69897 14.3800 0.591717 0.16436 16.06533
5.69897 14.3800 0.591717 0.18212 15.92243
5.69897 14.3800 0.591717 0.19988 15.78910
5.69897 14.3800 0.591717 0.21764 15.62725
5.69897 14.3800 0.591717 0.23540 15.48754
5.69897 14.3800 0.591717 0.25316 15.32335
5.69897 14.3800 0.591717 0.27092 15.15628
5.69897 14.3800 0.591717 0.28869 14.99421
5.69897 14.3800 0.591717 0.30645 14.79443
5.69897 14.3800 0.591717 0.32421 14.63621
5.69897 14.3800 0.591717 0.34197 14.43495
5.69897 14.3800 0.591717 0.35973 14.24391
5.69897 14.3800 0.591717 0.37749 14.04711
5.69897 14.3800 0.591717 0.39525 13.80789
5.69897 14.3800 0.591717 0.41301 13.62661
5.69897 14.3800 0.591717 0.43077 13.38060
5.69897 14.3800 0.591717 0.44853 13.16670
5.69897 14.3800 0.591717 0.46629 12.92735
5.69897 14.3800 0.591717 0.48405 12.65530
5.69897 14.3800 0.591717 0.50181 12.43741
5.69897 14.3800 0.591717 0.51957 12.13742
5.69897 14.3800 0.591717 0.53733 11.90275
5.69897 14.3800 0.591717 0.55509 11.61098
5.69897 14.3800 0.591717 0.57285 11.30816
5.69897 14.3800 0.591717 0.59061 11.04337
5.69897 14.3800 0.591717 0.60837 10.67792
5.69897 14.3800 0.591717 0.62613 10.42533
5.69897 14.3800 0.591717 0.64389 10.06858
5.69897 14.3800 0.591717 0.66165 8.43910
5.69897 14.3800 0.591717 0.67941 6.56185
5.69897 14.3800 0.591717 0.69718 4.60402
5.69897 14.3800 0.591717 0.71494 2.56225
5.69897 14.3800 0.591717 0.73270 0.43301
5.69897 14.3800 0.591717 0.75046 -1.78732
5.69897 14.3800 0.591717 0.76822 -4.10257
5.69897 14.3800 0.591717 0.78598 -6.51668
5.69897 14.3800 0.591717 0.80374 -9.03378
5.69897 14.3800 0.591717 0.82150 -11.65819
5.69897 14.3800 0.591717 0.83926 -14.39436
5.69897 14.3800 0.591717 0.85702 -17.24698
5.69897 14.3800 0.591717 0.87478 -20.22089
5.69897 14.3800 0.591717 0.89254 -23.32117
5.69897 14.3800 0.591717 0.91030 -26.55309
5.69897 14.3800 0.591717 0.92806 -29.92213
5.69897 14.3800 0.591717 0.94582 -33.43404
5.69897 14.3800 0.591717 0.96358 -37.09476
5.69897 14.3800 0.591717 0.98134 -40.91051
5.69897 14.3800 0.591717 0.99910 -44.88778
5.69897 14.3800 0.591717 1.01686 -49.03329
5.69897 14.3800 0.591717 1.03462 -53.35406
5.69897 14.3800 0.591717 1.05238 -57.85741
5.69897 14.3800 0.591717 1.07014 -62.55100
5.69897 14.3800 0.591717 1.08790 -67.44270
5.69897 14.3800 0.591717 1.10567 -72.54082
5.69897 14.3800 0.591717 1.12343 -77.85400
5.69897 14.3800 0.591717 1.14119 -83.39116
5.69897 14.3800 0.591717 1.15895 -89.16168
5.69897 14.3800 0.591717 1.17671 -95.17530
5.69897 14.3800 0.591717 1.19447 -101.44221
5.69897 14.3800 0.591717 1.21223 -107.97290
5.69897 14.3800 0.591717 1.22999 -114.77842
5.69897 14.3800 0.591717 1.24775 -121.87029
5.69897 14.3800 0.591717 1.26551 -129.26037
5.69897 14.3800 0.591717 1.28327 -136.96116
5.69897 14.3800 0.591717 1.30103 -144.98567
5.69897 14.3800 0.762766 -1.52288 18.25155
5.69897 14.3800 0.762766 -1.50512 18.28201
5.69897 14.3800 0.762766 -1.48736 18.30613
5.69897 14.3800 0.762766 -1.46960 18.32582
5.69897 14.3800 0.762766 -1.45184 18.34140
5.69897 14.3800 0.762766 -1.43408 18.36014
5.69897 14.3800 0.762766 -1.41632 18.39442
5.69897 14.3800 0.762766 -1.39856 18.42130
5.69897 14.3800 0.762766 -1.38080 18.44142
5.69897 14.3800 0.762766 -1.36303 18.46795
5.69897 14.3800 0.762766 -1.34527 18.49502
5.69897 14.3800 0.762766 -1.32751 18.51747
5.69897 14.3800 0.762766 -1.30975 18.53922
5.69897 14.3800 0.762766 -1.29199 18.56012
5.69897 14.3800 0.762766 -1.27423 18.57735
5.69897 14.3800 0.762766 -1.25647 18.59338
5.69897 14.3800 0.762766 -1.23871 18.61274
5.69897 14.3800 0.762766 -1.22095 18.63137
5.69897 14.3800 0.762766 -1.20319 18.64870
5.69897 14.3800 0.762766 -1.18543 18.66611
5.69897 14.3800 0.762766 -1.16767 18.68359
5.69897 14.3800 0.762766 -1.14991 18.69699
5.69897 14.3800 0.762766 -1.13215 18.71009
5.69897 14.3800 0.762766 -1.11439 18.72263
5.69897 14.3800 0.762766 -1.09663 18.73335
5.69897 14.3800 0.762766 -1.07887 18.74278
5.69897 14.3800 0.762766 -1.06111 18.75028
5.69897 14.3800 0.762766 -1.04335 18.75669
5.69897 14.3800 0.762766 -1.02559 18.75898
5.69897 14.3800 0.762766 -1.00783 18.75927
5.69897 14.3800 0.762766 -0.99007 18.75738
5.69897 14.3800 0.762766 -0.97231 18.75254
5.69897 14.3800 0.762766 -0.95454 18.74602
5.69897 14.3800 0.762766 -0.93678 18.73325
5.69897 14.3800 0.762766 -0.91902 18.71771
5.69897 14.3800 0.762766 -0.90126 18.69819
5.69897 14.3800 0.762766 -0.88350 18.67253
5.69897 14.3800 0.762766 -0.86574 18.64215
5.69897 14.3800 0.762766 -0.84798 18.60333
5.69897 14.3800 0.762766 -0.83022 18.55776
5.69897 14.3800 0.762766 -0.81246 18.50218
5.69897 14.3800 0.762766 -0.79470 18.43441
5.69897 14.3800 0.762766 -0.77694 18.34962
5.69897 14.3800 0.762766 -0.75918 18.24013
5.69897 14.3800 0.762766 -0.74142 18.08563
5.69897 14.3800 0.762766 -0.72366 17.81219
5.69897 14.3800 0.762766 -0.70590 17.03214
5.69897 14.3800 0.762766 -0.68814 17.34908
5.69897 14.3800 0.762766 -0.67038 17.78013
5.69897 14.3800 0.762766 -0.65262 17.93619
5.69897 14.3800 0.762766 -0.63486 18.01855
5.69897 14.3800 0.762766 -0.61710 18.07899
5.69897 14.3800 0.762766 -0.59934 18.12472
5.69897 14.3800 0.762766 -0.58158 18.15714
5.69897 14.3800 0.762766 -0.56382 18.18488
5.69897 14.3800 0.762766 -0.54605 18.20306
5.69897 14.3800 0.762766 -0.52829 18.21747
5.69897 14.3800 0.762766 -0.51053 18.22687
5.69897 14.3800 0.762766 -0.49277 18.23093
5.69897 14.3800 0.762766 -0.47501 18.23278
5.69897 14.3800 0.762766 -0.45725 18.22840
5.69897 14.3800 0.762766 -0.43949 18.22186
5.69897 14.3800 0.762766 -0.42173 18.21113
5.69897 14.3800 0.762766 -0.40397 18.19698
5.69897 14.3800 0.762766 -0.38621 18.18022
5.69897 14.3800 0.762766 -0.36845 18.15904
5.69897 14.3800 0.762766 -0.35069 18.13530
5.69897 14.3800 0.762766 -0.33293 18.10797
5.69897 14.3800 0.762766 -0.31517 18.07759
5.69897 14.3800 0.762766 -0.29741 18.04354
5.69897 14.3800 0.762766 -0.27965 18.00688
5.69897 14.3800 0.762766 -0.26189 17.96613
5.69897 14.3800 0.762766 -0.24413 17.92283
5.69897 14.3800 0.762766 -0.22637 17.87599
5.69897 14.3800 0.762766 -0.20861 17.82500
5.69897 14.3800 0.762766 -0.19085 17.77241
5.69897 14.3800 0.762766 -0.17309 17.71338
5.69897 14.3800 0.762766 -0.15533 17.65422
5.69897 14.3800 0.762766 -0.13757 17.58939
5.69897 14.3800 0.762766 -0.11980 17.52065
5.69897 14.3800 0.762766 -0.10204 17.45066
5.69897 14.3800 0.762766 -0.08428 17.37109
5.69897 14.3800 0.762766 -0.06652 17.29590
5.69897 14.3800 0.762766 -0.04876 17.21079
5.69897 14.3800 0.762766 -0.03100 17.12364
5.69897 14.3800 0.762766 -0.01324 17.03398
5.69897 14.3800 0.762766 0.00452 16.93186
5.69897 14.3800 0.762766 0.02228 16.83918
5.69897 14.3800 0.762766 0.04004 16.73056
5.69897 14.3800 0.762766 0.05780 16.62445
5.69897 14.3800 0.762766 0.07556 16.51209
5.69897 14.3800 0.762766 0.09332 16.38704
5.69897 14.3800 0.762766 0.11108 16.27324
5.69897 14.3800 0.762766 0.12884 16.13695
5.69897 14.3800 0.762766 0.14660 16.01149
5.69897 14.3800 0.762766 0.16436 15.87235
5.69897 14.3800 0.762766 0.18212 15.72328
5.69897 14.3800 0.762766 0.19988 15.58474
5.69897 14.3800 0.762766 0.21764 15.41562
5.69897 14.3800 0.762766 0.23540 15.27096
5.69897 14.3800 0.762766 0.25316 15.09992
5.69897 14.3800 0.762766 0.27092 14.92634
5.69897 14.3800 0.762766 0.28869 14.75818
5.69897 14.3800 0.762766 0.30645 14.54987
5.69897 14.3800 0.762766 0.32421 14.38669
5.69897 14.3800 0.762766 0.34197 14.17726
5.69897 14.3800 0.762766 0.35973 13.97957
5.69897 14.3800 0.762766 0.37749 13.77550
5.69897 14.3800 0.762766 0.39525 13.52661
5.69897 14.3800 0.762766 0.41301 13.34005
5.69897 14.3800 0.762766 0.43077 13.08427
5.69897 14.3800 0.762766 0.44853 12.86373
5.69897 14.3800 0.762766 0.46629 12.61554
5.69897 14.3800 0.762766 0.48405 12.33346
5.69897 14.3800 0.762766 0.50181 12.10902
5.69897 14.3800 0.762766 0.51957 11.79731
5.69897 14.3800 0.762766 0.53733 11.55624
5.69897 14.3800 0.762766 0.55509 11.25366
5.69897 14.3800 0.762766 0.57285 10.94086
5.69897 14.3800 0.762766 0.59061 10.66769
5.69897 14.3800 0.762766 0.60837 10.28821
5.69897 14.3800 0.762766 0.62613 10.02973
5.69897 14.3800 0.762766 0.64389 9.65976
5.69897 14.3800 0.762766 0.66165 8.43910
5.69897 14.3800 0.762766 0.67941 6.56185
5.69897 14.3800 0.762766 0.69718 4.60402
5.69897 14.3800 0.762766 0.71494 2.56225
5.69897 14.3800 0.762766 0.73270 0.43301
5.69897 14.3800 0.762766 0.75046 -1.78732
5.69897 14.3800 0.762766 0.76822 -4.10257
5.69897 14.3800 0.762766 0.78598 -6.51668
5.69897 14.3800 0.762766 0.80374 -9.03378
5.69897 14.3800 0.762766 0.82150 -11.65819
5.69897 14.3800 0.762766 0.83926 -14.39436
5.69897 14.3800 0.762766 0.85702 -17.24698
5.69897 14.3800 0.762766 0.87478 -20.22089
5.69897 14.3800 0.762766 0.89254 -23.32117
5.69897 14.3800 0.762766 0.91030 -26.55309
5.69897 14.3800 0.762766 0.92806 -29.92213
5.69897 14.3800 0.762766 0.94582 -33.43404
5.69897 14.3800 0.762766 0.96358 -37.09476
5.69897 14.3800 0.762766 0.98134 -40.91051
5.69897 14.3800 0.762766 0.99910 -44.88778
5.69897 14.3800 0.762766 1.01686 -49.03329
5.69897 14.3800 0.762766 1.03462 -53.35406
5.69897 14.3800 0.762766 1.05238 -57.85741
5.69897 14.3800 0.762766 1.07014 -62.55100
5.69897 14.3800 0.762766 1.08790 -67.44270
5.69897 14.3800 0.762766 1.10567 -72.54082
5.69897 14.3800 0.762766 1.12343 -77.85400
5.69897 14.3800 0.762766 1.14119 -83.39116
5.69897 14.3800 0.762766 1.15895 -89.16168
5.69897 14.3800 0.762766 1.17671 -95.17530
5.69897 14.3800 0.762766 1.19447 -101.44221
5.69897 14.3800 0.762766 1.21223 -107.97290
5.69897 14.3800 0.762766 1.22999 -114.77842
5.69897 14.3800 0.762766 1.24775 -121.87029
5.69897 14.3800 0.762766 1.26551 -129.26037
5.69897 14.3800 0.762766 1.28327 -136.96116
5.69897 14.3800 0.762766 1.30103 -144.98567
5.69897 14.3800 0.898333 -1.52288 18.27546
5.69897 14.3800 0.898333 -1.50512 18.32148
5.69897 14.3800 0.898333 -1.48736 18.34363
5.69897 14.3800 0.898333 -1.46960 18.34928
5.69897 14.3800 0.898333 -1.45184 18.37161
5.69897 14.3800 0.898333 -1.43408 18.39468
5.69897 14.3800 0.898333 -1.41632 18.41199
5.69897 14.3800 0.898333 -1.39856 18.43737
5.69897 14.3800 0.898333 -1.38080 18.47020
5.69897 14.3800 0.898333 -1.36303 18.49080
5.69897 14.3800 0.898333 -1.34527 18.50970
5.69897 14.3800 0.898333 -1.32751 18.53816
5.69897 14.3800 0.898333 -1.30975 18.56024
5.69897 14.3800 0.898333 -1.29199 18.57418
5.69897 14.3800 0.898333 -1.27423 18.59349
5.69897 14.3800 0.898333 -1.25647 18.61460
5.69897 14.3800 0.898333 -1.23871 18.63365
5.69897 14.3800 0.898333 -1.22095 18.65260
5.69897 14.3800 0.898333 -1.20319 18.67142
5.69897 14.3800 0.898333 -1.18543 18.68682
5.69897 14.3800 0.898333 -1.16767 18.70048
5.69897 14.3800 0.898333 -1.14991 18.71315
5.69897 14.3800 0.898333 -1.13215 18.72580
5.69897 14.3800 0.898333 -1.11439 18.73828
5.69897 14.3800 0.898333 -1.09663 18.74783
5.69897 14.3800 0.898333 -1.07887 18.75525
5.69897 14.3800 0.898333 -1.06111 18.76016
5.69897 14.3800 0.898333 -1.04335 18.76392
5.69897 14.3800 0.898333 -1.02559 18.76370
5.69897 14.3800 0.898333 -1.00783 18.76130
5.69897 14.3800 0.898333 -0.99007 18.75649
5.69897 14.3800 0.898333 -0.97231 18.74669
5.69897 14.3800 0.898333 -0.95454 18.73450
5.69897 14.3800 0.898333 -0.93678 18.71703
5.69897 14.3800 0.898333 -0.91902 18.69607
5.69897 14.3800 0.898333 -0.90126 18.67014
5.69897 14.3800 0.898333 -0.88350 18.63937
5.69897 14.3800 0.898333 -0.86574 18.60389
5.69897 14.3800 0.898333 -0.84798 18.56100
5.69897 14.3800 0.898333 -0.83022 18.51106
5.69897 14.3800 0.898333 -0.81246 18.45154
5.69897 14.3800 0.898333 -0.79470 18.38024
5.69897 14.3800 0.898333 -0.77694 18.29149
5.69897 14.3800 0.898333 -0.75918 18.17702
5.69897 14.3800 0.898333 -0.74142 18.01243
5.69897 14.3800 0.898333 -0.72366 17.71547
5.69897 14.3800 0.898333 -0.70590 16.99437
5.69897 14.3800 0.898333 -0.68814 17.23270
5.69897 14.3800 0.898333 -0.67038 17.67083
5.69897 14.3800 0.898333 -0.65262 17.83650
5.69897 14.3800 0.898333 -0.63486 17.91516
5.69897 14.3800 0.898333 -0.61710 17.96925
5.69897 14.3800 0.898333 -0.59934 18.00668
5.69897 14.3800 0.898333 -0.58158 18.02961
5.69897 14.3800 0.898333 -0.56382 18.04791
5.69897 14.3800 0.898333 -0.54605 18.05620
5.69897 14.3800 0.898333 -0.52829 18.06093
5.69897 14.3800 0.898333 -0.51053 18.06060
5.69897 14.3800 0.898333 -0.49277 18.05502
5.69897 14.3800 0.898333 -0.47501 18.04690
5.69897 14.3800 0.898333 -0.45725 18.03273
5.69897 14.3800 0.898333 -0.43949 18.01614
5.69897 14.3800 0.898333 -0.42173 17.99549
5.69897 14.3800 0.898333 -0.40397 17.97139
5.69897 14.3800 0.898333 -0.38621 17.94390
5.69897 14.3800 0.898333 -0.36845 17.91284
5.69897 14.3800 0.898333 -0.35069 17.87831
5.69897 14.3800 0.898333 -0.33293 17.84034
5.69897 14.3800 0.898333 -0.31517 17.79916
5.69897 14.3800 0.898333 -0.29741 17.75353
5.69897 14.3800 0.898333 -0.27965 17.70622
5.69897 14.3800 0.898333 -0.26189 17.65336
5.69897 14.3800 0.898333 -0.24413 17.59886
5.69897 14.3800 0.898333 -0.22637 17.54001
5.69897 14.3800 0.898333 -0.20861 17.47620
5.69897 14.3800 0.898333 -0.19085 17.41191
5.69897 14.3800 0.898333 -0.17309 17.33912
5.69897 14.3800 0.898333 -0.15533 17.26810
5.69897 14.3800 0.898333 -0.13757 17.18973
5.69897 14.3800 0.898333 -0.11980 17.10720
5.69897 14.3800 0.898333 -0.10204 17.02413
5.69897 14.3800 0.898333 -0.08428 16.92865
5.69897 14.3800 0.898333 -0.06652 16.84099
5.69897 14.3800 0.898333 -0.04876 16.74035
5.69897 14.3800 0.898333 -0.03100 16.63845
5.69897 14.3800 0.898333 -0.01324 16.53399
5.69897 14.3800 0.898333 0.00452 16.41389
5.69897 14.3800 0.898333 0.02228 16.30786
5.69897 14.3800 0.898333 0.04004 16.18124
5.69897 14.3800 0.898333 0.05780 16.05954
5.69897 14.3800 0.898333 0.07556 15.93014
5.69897 14.3800 0.898333 0.09332 15.78553
5.69897 14.3800 0.898333 0.11108 15.65665
5.69897 14.3800 0.898333 0.12884 15.49934
